22.56614225	113.9808368	66	5552.222033
22.68620526	113.9405252	65.5	12483.98076
22.57651183	113.957198	65.5	4642.261113
22.56484081	114.2445711	75	19069.23337
22.55888775	113.9507227	65.5	2645.353974
22.55899906	114.2413174	75	18678.16944
22.54900371	113.9722597	65.5	3993.358485
22.56277351	113.9565735	65.5	3364.936049
22.50001192	113.8956606	66	6007.703869
22.5437861	113.9239778	66	1144.864212
22.52486369	113.9308596	65.5	1768.031672
22.519087	113.9358436	65.5	2374.212669
22.54797243	113.977909	65.5	4536.108211
22.50616871	113.9314284	66	3819.793485
22.49962566	113.9365145	66	4538.928455
22.54032142	113.9236456	66	1115.465577
22.52455419	113.9247319	65.5	2028.203794
22.4981901	113.8984817	66	5977.033508
22.54603946	113.9749684	65.5	4202.372068
22.49772892	113.9373377	66	4754.050588
22.49416247	113.927139	66	5197.113854
22.51592012	113.9356769	65	2725.031364
22.51578568	113.9420557	65.5	2845.024385
22.54220963	114.0196493	66.5	4165.013823
22.54458961	113.9986601	67.5	6296.054162
22.49308313	113.9358391	66	5263.516296
22.52488949	113.9191429	65.5	2337.87247
22.54808582	113.9453119	66.5	1400.428802
22.56470734	113.9820093	66	5576.716345
22.58193448	114.1563953	68	10657.44028
22.54293611	114.1314072	67	7351.643458
22.52394954	113.9434416	65.5	2046.802274
22.55101305	113.9567446	65.5	2570.505142
22.5829933	114.1471227	66	9826.714731
22.54927013	114.1317447	66.5	7381.149964
22.52596134	113.9353993	65.5	1608.461624
22.7563793	114.0421356	70	16354.58727
22.64144071	114.4227421	75	38711.69605
22.71166007	114.0728836	66.5	12170.29843
22.60649323	114.1241536	66	9374.565303
22.66229971	114.0729969	65	7345.95003
22.63539828	114.2263772	66.5	19737.35857
22.73802844	114.264097	67	27968.67207
22.62558348	114.1549664	69	12986.42998
22.65265496	114.0272292	66	4776.706543
22.78892197	113.8966327	66	21591.11945
22.70103564	114.2442921	67	24255.11167
22.63154051	114.1214928	67	9736.747057
22.6417148	114.195533	68.5	17396.35674
22.68940336	114.3454188	70	33330.8263
22.63010042	114.0638327	66.5	4177.910945
22.66391673	114.0717177	65.5	7412.450925
22.750664	114.378843	70	39105.82552
22.72272561	114.0738016	67	13355.11448
22.64138032	114.2299818	67	20394.04364
22.77640754	114.3095878	73	34180.86964
22.58706534	113.9057614	66	5969.4128
22.6040497	114.0586138	66	3043.697961
22.6376364	114.0679162	65.5	5006.790326
22.65788521	114.0747723	65.5	7079.841712
22.61781817	114.1572608	67.5	12752.51894
22.64144071	114.4227421	75	38711.69605
22.78139876	114.3008065	73	33737.89007
22.72294122	114.2777156	67	28398.22951
22.67470711	114.2209333	67	20920.40803
22.66283814	114.0263974	65	5911.973368
22.65776972	114.0794934	65.5	7396.819641
22.65691327	114.2100928	66	19250.80783
22.73859039	113.8184493	66.5	16019.32715
22.71636331	114.322257	70	32283.15438
22.52331401	114.0466386	66.5	2923.954691
22.65301422	114.2124549	66	19372.25035
22.5331754	114.0831342	66.5	2810.154508
22.59955905	114.130363	66.5	9328.376136
22.65027837	113.9366241	68.5	10554.21249
22.73782038	114.2858901	65.5	29902.7762
22.73859039	113.8184493	66.5	16019.32715
22.74300109	113.9950401	71	15235.17165
22.63495417	114.0448196	66	3207.514054
22.75139338	114.0262399	70	15753.44761
22.61556463	114.1524159	67	12207.63928
22.68447006	114.000085	66	8843.48721
22.6651428	114.0200019	65.5	6237.513749
22.69331552	113.8170784	66	19177.90225
22.75600203	113.8513612	66.5	18089.63752
22.73335619	113.8312919	66	17439.62129
22.7778578	113.9170043	70	21974.00067
22.70597175	113.8079954	66.5	17517.73373
22.70466497	113.9726899	70	12062.31149
22.65204961	114.0535937	65.5	5308.158724
22.72133411	114.0616196	67	12834.47047
22.68008861	113.8347861	70	18601.94101
22.70874974	113.8160543	66	17893.28059
22.60766979	113.8685312	65.5	10091.28912
22.72710367	114.0613819	67	13449.71185
22.67955589	113.8329385	65.5	18657.83002
22.67509773	113.822362	65.5	18890.22202
22.73335619	113.8312919	66	17439.62129
22.61177508	114.0380587	66	895.531559
22.73006657	114.0666477	66.5	13907.38136
22.65235376	113.9299125	70	11275.8927
22.71365257	114.0652375	66	12117.54046
22.56073431	113.8900779	70	5091.903177
22.67343353	113.8257052	65	18535.09337
22.59155498	114.1259102	67.5	8421.473667
22.670522	113.9235611	70	12810.78312
22.70038707	113.8449026	66	20026.20035
22.56350361	113.9068948	65.5	3825.983326
22.70743279	113.9300131	68.5	14913.92338
22.6335575	113.8513604	70.5	13422.46312
22.56419251	113.8961664	65.5	4743.326446
22.66919267	114.0384117	66.5	6670.730282
22.59628077	113.8550628	66.5	10254.09525
22.68518823	113.8115675	67	19472.97697
22.70700814	114.0967766	66	12823.56902
22.730349	114.068783	67	13998.91078
22.607611	113.8698943	65.5	9992.988367
22.58488076	113.913275	66	5404.898115
22.5609901	113.894563	65.5	4697.457773
22.73565178	114.280464	65	29298.6272
22.58194314	113.8880166	66.5	6642.669604
22.58297289	113.9071834	65.5	5502.571736
22.54138954	113.9191104	66	1584.991028
22.77040177	113.8551161	66	17902.74978
23.16769035	113.6651728	75	17180.71002
23.16549805	113.3875901	65.5	7117.939387
23.159336	113.3387113	65.5	2807.58042
23.16878915	113.4199598	66.5	10314.2624
23.12849295	113.3506186	65	2802.290374
23.13070225	113.4162609	65.5	9361.352644
23.13822079	113.3894867	65	6593.7819
23.18611685	113.5974857	75	23211.40482
23.12401896	113.411547	65	8974.643978
23.1381659	113.3728361	65.5	4891.336581
23.19967301	113.406847	68.5	10856.22312
23.12248087	113.3611249	65.5	4051.480966
23.20013915	113.374909	65.5	8637.450976
23.10125022	113.5484367	68	22624.22544
23.12486646	113.5614453	69	22338.90066
23.10871181	113.4928846	66.5	17462.63318
23.12431564	113.4081151	65	8623.146616
23.16751438	113.3379544	66	3594.909476
23.13544204	113.390008	65	6650.38073
23.13680577	113.3315495	65	673.0249052
23.11593032	113.4204891	66	10053.17476
23.16189407	113.3433346	66	3300.850585
23.10979739	113.4534484	66	13490.02734
23.10975809	113.4534812	66	13494.2918
23.19090473	113.4492017	73	14018.75808
23.10871181	113.4928846	66.5	17462.63318
23.09982822	113.4849635	65.5	16884.76704
23.07978943	113.429745	70.5	12484.57805
23.11810119	113.5442171	67	22519.28122
23.10871181	113.4928846	66.5	17462.63318
23.10112473	113.4872412	65.5	17075.77015
23.14872294	113.5152914	73.5	19496.37314
23.0479764	113.2892933	69	8983.256074
23.11114068	113.2782409	66	2143.578028
22.9345908	113.4167995	70	3328.809429
23.39690863	113.3475114	75	28941.19702
23.09138071	113.5316771	70	21748.08328
23.21565299	113.3005692	66	9046.720943
