66	5.552222033390917	0
65.5	12.483980760036092	0
65.5	4.642261112547825	0
75	19.06923336534245	0
65.5	2.6453539741522283	1
75	18.67816944252331	0
65.5	3.993358484797233	0
65.5	3.3649360489794296	0
66	6.007703869468756	0
66	1.1448642117810297	0
65.5	1.7680316720463325	1
65.5	2.3742126685222273	1
65.5	4.536108211194105	0
66	3.8197934845167576	0
66	4.5389284548303515	0
66	1.1154655770151245	0
65.5	2.028203794268078	1
66	5.9770335075299785	0
65.5	4.202372067666086	0
66	4.75405058816568	0
66	5.197113854498267	0
65	2.725031363645603	1
65.5	2.8450243850062047	1
66.5	4.165013822518185	0
67.5	6.296054161690491	0
66	5.263516296451207	0
65.5	2.3378724703423903	1
66.5	1.4004288023962543	0
66	5.576716344681777	0
68	10.657440284155152	0
67	7.351643457635982	0
65.5	2.0468022737456484	1
65.5	2.5705051422991563	1
66	9.826714730695562	0
66.5	7.381149964093963	0
65.5	1.6084616241900211	1
70	4.612350999465732	0
75	37.72721645067004	0
66.5	1.2832373307888494	0
66	9.374565303363083	0
65	6.55091878703977	0
66.5	19.066947754714953	0
67	20.4879501108453	0
69	12.986429981426268	0
66	4.776706543380245	0
66	10.577019579381524	0
67	18.499868711069038	0
67	9.736747057343543	0
68.5	16.001782049246366	0
70	28.9542295796945	0
66.5	4.177910945456981	0
65.5	6.357373336001296	0
70	32.335982664694136	0
67	0.9076914167683297	0
67	19.071350506018554	0
73	25.812169951402986	0
66	5.969412800193416	0
69	8.972127771500173	0
66	3.043697960591807	0
65.5	5.00679032573054	0
65.5	7.061375877922079	0
67.5	12.752518942351251	0
75	37.72721645067004	0
73	25.081875550747437	0
67	21.797165860385167	0
67	16.775925054587795	0
65	5.9119733683996	0
65.5	7.157359463212966	0
66	16.472774602006353	0
66.5	4.07665518227651	0
70	26.36942285508548	0
66.5	2.9239546910908163	0
66	16.880952012162158	0
66.5	2.8101545078137056	0
66.5	9.328376136284776	0
68.5	10.554212486919116	0
65.5	22.712256285451154	0
66.5	4.07665518227651	0
71	7.608903459149015	0
66	3.2075140543769933	0
70	5.250100565664187	0
67	12.207639284205092	0
66	7.80528448457618	0
65.5	6.237513749123117	0
66	0.9631444128355185	0
66.5	6.91492153835425	0
66	3.74877769763121	0
70	12.832274859200604	0
66.5	1.1258976389335371	0
70	9.65737982655875	0
65.5	5.3081587244704345	0
67	0.3733292780500256	0
70	2.973716114480837	0
66	0.7857157541255079	0
65.5	10.091289118395176	0
67	0.805883809413224	0
65.5	2.9188431153024097	1
65.5	3.016084269695535	0
66	3.74877769763121	0
66	0.8955315589949704	0
66.5	1.04381160180703	0
70	11.275892697383465	0
66	0.7918379944691183	0
70	5.091903177380613	0
65	3.2643071407027406	0
67.5	8.421473666743726	0
70	11.373147751961326	0
66	2.758977240070589	0
65.5	3.8259833261415057	0
68.5	11.50032600558554	0
70.5	8.335217228894722	0
65.5	4.743326445631654	0
66.5	6.360286205734127	0
66.5	10.254095250458596	0
67	1.9771167825165024	0
66	3.5815431386986716	0
67	1.126076622418484	0
65.5	9.992988367085708	0
66	5.404898115110669	0
65.5	4.697457772701569	0
65	22.138597821875305	0
66.5	6.642669604398308	0
65.5	5.502571736409459	0
66	1.5849910282089628	0
66	7.0632127847821975	0
75	17.18071002445799	0
65.5	7.117939386669541	0
65.5	2.8075804202652654	1
66.5	10.314262398509886	0
65	2.8022903743925216	1
65.5	9.361352644474868	0
65	6.59378189971615	0
75	23.211404816909063	0
65	8.97464397796722	0
65.5	4.891336581326716	0
68.5	10.856223123792885	0
65.5	4.051480965665189	0
65.5	8.637450976063814	0
68	22.62422544235847	0
69	22.338900662991154	0
66.5	17.22858698097969	0
65	8.62314661565772	0
66	3.5949094757415634	0
65	6.650380729918214	0
65	0.6730249051831244	1
66	9.878554609022398	0
66	3.300850584697154	0
66	13.198634465074917	0
66	13.201867815974166	0
73	14.018758075509783	0
66.5	17.22858698097969	0
65.5	16.43379567464976	0
70.5	11.171486990066805	0
67	22.513151425679368	0
66.5	17.22858698097969	0
65.5	16.660676160215424	0
73.5	19.496373139386765	0
69	7.431902772333588	0
66	2.1435780283958823	0
70	3.3288094288975065	0
75	19.698453627438447	0
70	21.26188703588709	0
66	1.7816615959231283	0
66.5	6.702656655247465	0
65.5	2.5793099955487317	1
69	8.546374757459585	0
70	3.5277359438452986	0
74.5	17.562784705954204	0
74	21.516504751469657	0
65.5	4.55379803867822	0
67.5	7.914928805507574	0
65.5	2.5793099955487317	1
66.5	3.7446691485271564	0
65.5	4.08353076243056	0
65	3.6650820057816724	0
67.5	1.5460656480817283	0
66	10.672428233630152	0
70	13.161137470796817	0
67	4.853530417816956	0
65	1.3880401398570836	1
65.5	3.0076649829761974	0
65.5	10.009776574132562	0
65.5	4.891336581326716	0
