0.037037037037037035	15258.19874	69.0
0.004524886877828055	2974.741572	65.5
0.16666666666666666	15552.71995	85.0
0.00425531914893617	1831.856163	65.0
0.0015174506828528073	3046.386528	65.5
0.05	7919.746073	70.0
0.038461538461538464	19703.71116	70.5
0.03125	26898.87334	72.0
0.0196078431372549	7765.058741	66.5
0.03225806451612903	11612.94262	70.5
0.02564102564102564	11879.10532	71.5
0.05	31411.16886	70.0
0.006329113924050633	4785.284806	66.5
0.125	8578.069637	69.0
0.005847953216374269	10177.87476	67.5
0.038461538461538464	4843.907412	68.5
0.14285714285714285	8417.859138	70.0
0.045454545454545456	30107.45211	70.0
0.027777777777777776	13955.11481	67.5
0.03333333333333333	5551.195971	70.0
0.06666666666666667	30290.44215	70.0
0.06666666666666667	30420.80074	70.0
0.019230769230769232	6490.306918	70.0
0.05555555555555555	7339.134081	68.0
0.25	5285.150973	69.5
0.25	6901.809386	67.5
1.0	17620.89499	72.5
0.05555555555555555	11815.01424	65.0
0.07142857142857142	24430.24893	70.0
0.023255813953488372	10585.32378	67.0
0.022222222222222223	8709.061634	66.0
0.1	8000.646877	68.5
0.022222222222222223	9071.991273	66.0
0.09090909090909091	8674.254902	69.5
0.010869565217391304	5533.050731	67.5
0.008547008547008548	5899.480559	69.0
0.005952380952380952	4798.762883	66.5
0.001445086705202312	2072.79171	65.5
0.03571428571428571	21443.9222	70.0
0.5	21204.15964	75.0
0.058823529411764705	12361.3617	65.0
0.021739130434782608	11490.03536	68.0
0.0034482758620689655	3225.884942	66.5
0.007936507936507936	6999.333059	69.0
0.013157894736842105	6052.487793	67.0
0.008849557522123894	16089.59564	69.5
0.00847457627118644	2924.812288	65.5
0.1	6469.766282	71.0
0.125	7758.037625	68.0
0.01639344262295082	6772.263355	68.0
0.017857142857142856	5857.848004	67.0
0.010526315789473684	4799.246738	66.0
0.027777777777777776	7705.599496	67.5
0.0037174721189591076	13706.85625	66.0
0.00847457627118644	5764.637224	67.0
0.00980392156862745	10749.17319	70.0
0.045454545454545456	30222.54666	70.0
0.015873015873015872	25729.02953	67.0
0.003703703703703704	13679.79221	65.5
0.07142857142857142	21818.71793	70.0
0.05263157894736842	22054.60639	69.0
0.07142857142857142	24461.20199	70.0
0.025	9871.709658	67.0
0.03225806451612903	21268.9707	70.0
0.07692307692307693	9503.051522	69.0
0.06666666666666667	21627.2265	72.0
0.027777777777777776	19263.00947	70.0
0.02040816326530612	21031.16843	70.0
0.058823529411764705	12361.3617	65.0
0.125	9931.993856	70.0
0.03333333333333333	12389.16394	65.0
0.0045871559633027525	11762.20693	66.0
0.043478260869565216	2919.391313	68.5
0.0078125	7651.506027	67.5
0.01818181818181818	21584.5593	70.0
0.058823529411764705	7847.985708	71.5
0.043478260869565216	17622.59926	70.0
0.0015313935681470138	1212.21274	65.5
0.0625	1132.444338	65.5
0.16666666666666666	30412.9352	75.0
0.05263157894736842	20225.41698	70.0
0.1	41269.2867	75.0
0.08333333333333333	18174.45128	68.0
0.2	42627.41094	75.0
0.09090909090909091	9928.565205	69.0
0.0078125	7460.873286	67.5
0.011363636363636364	8271.082915	69.5
0.007352941176470588	8637.386676	68.0
0.023255813953488372	30005.24336	70.0
0.125	8167.777746	68.5
0.0078125	9212.859242	68.0
0.029411764705882353	29985.0199	70.0
0.0078125	8626.501173	67.5
0.030303030303030304	4143.50003	72.0
0.04	12350.54688	75.0
0.015625	12939.83579	72.0
0.03333333333333333	5402.368965	72.0
0.05555555555555555	5799.300989	72.0
0.023809523809523808	24484.02199	68.0
0.07692307692307693	26801.35415	75.0
0.01020408163265306	5004.754468	66.0
0.009259259259259259	12078.69923	72.0
0.0036363636363636364	13525.43649	65.5
0.023255813953488372	30053.9778	75.0
0.027777777777777776	19263.00947	69.0
0.03225806451612903	29461.27466	75.0
0.029411764705882353	12826.05499	68.5
0.037037037037037035	21485.4888	75.0
0.008771929824561403	10235.42862	72.0
0.2	8053.219893	75.0
0.05555555555555555	781.0144196	65.5
0.05263157894736842	22350.75406	72.0
1.0	26203.60953	75.0
0.05555555555555555	3860.999486	72.0
0.5	12133.64252	68.0
0.05555555555555555	965.5572777	66.0
0.02	20090.25315	72.0
0.038461538461538464	18983.70303	75.0
0.043478260869565216	2919.391313	72.0
0.07142857142857142	18010.41624	75.0
0.038461538461538464	4890.713198	72.0
0.1	35278.5262	75.0
0.029411764705882353	19069.24888	75.0
0.25	6602.913986	75.0
0.029411764705882353	12826.05499	68.5
0.1	41269.2867	75.0
0.041666666666666664	26552.34594	75.0
0.043478260869565216	22203.2383	72.0
0.014285714285714285	18700.84728	72.0
0.011111111111111112	5932.70837	68.0
0.05555555555555555	965.5572777	66.0
0.02	14469.58625	85.0
0.0037174721189591076	13706.85625	72.0
0.03333333333333333	25869.17882	72.0
0.008849557522123894	3701.623424	66.5
0.05555555555555555	965.5572777	66.0
0.02702702702702703	18103.73093	85.0
0.05555555555555555	24207.6104	85.0
0.043478260869565216	12120.63908	65.0
0.005050505050505051	11865.09561	66.5
0.0015290519877675841	2919.162989	65.5
0.02857142857142857	6358.720966	72.0
0.03571428571428571	12510.69551	67.5
0.14285714285714285	17739.02302	75.0
0.008130081300813009	2817.158146	67.0
0.019230769230769232	23277.21761	85.0
0.008695652173913044	9551.80367	72.0
0.0017421602787456446	2470.7038	66.0
0.005847953216374269	9989.614848	72.0
0.0072992700729927005	4977.785322	66.0
0.02564102564102564	13114.88516	85.0
0.00847457627118644	4052.696005	72.0
0.009174311926605505	17280.07137	70.0
0.017543859649122806	4624.250688	72.0
0.03571428571428571	5772.430858	66.5
0.0015337423312883436	1691.334296	65.5
0.030303030303030304	30439.85642	72.0
0.006622516556291391	1984.394347	66.5
0.16666666666666666	27291.71834	85.0
0.017241379310344827	20250.95287	72.0
0.0125	27385.42162	66.0
0.038461538461538464	21994.18692	72.0
0.010869565217391304	4878.510596	72.0
0.02857142857142857	16751.12283	72.0
0.03225806451612903	7946.350303	67.5
0.0017482517482517483	2719.969649	66.0
0.047619047619047616	6441.214504	71.0
0.009259259259259259	18384.54524	80.0
0.012987012987012988	13360.24469	72.0
0.022727272727272728	17330.39982	72.0
0.017543859649122806	33669.47453	80.0
0.013157894736842105	11523.78342	72.0
0.0014064697609001407	1430.318643	65.5
0.06666666666666667	29513.93066	85.0
0.006666666666666667	2988.063254	66.0
0.034482758620689655	14281.08476	85.0
0.0015290519877675841	2937.795939	65.5
