22.56614225	113.9808368	66	5552.222033	78.1604941449192
22.68620526	113.9405252	65.5	12483.98076	80.13311182349925
22.57651183	113.957198	65.5	4642.261113	77.90338553589844
22.56484081	114.2445711	75	19069.23337	83.3778123303756
22.55888775	113.9507227	65.5	2645.353974	77.33670780203734
22.55899906	114.2413174	75	18678.16944	83.26719824451826
22.54900371	113.9722597	65.5	3993.358485	77.72214610841803
22.56277351	113.9565735	65.5	3364.936049	77.54031397768964
22.50001192	113.8956606	66	6007.703869	78.51703010288928
22.5437861	113.9239778	66	1144.864212	76.91578477726506
22.52486369	113.9308596	65.5	1768.031672	77.09320528265282
22.519087	113.9358436	65.5	2374.212669	77.26567899589891
22.54797243	113.977909	65.5	4536.108211	77.8757127465125
22.50616871	113.9314284	66	3819.793485	77.68081945135513
22.49962566	113.9365145	66	4538.928455	77.88803775270746
22.54032142	113.9236456	66	1115.465577	76.90698278209477
22.52455419	113.9247319	65.5	2028.203794	77.16707119662847
22.4981901	113.8984817	66	5977.033508	78.50835486161881
22.54603946	113.9749684	65.5	4202.372068	77.78187674332436
22.49772892	113.9373377	66	4754.050588	77.95895148747526
22.49416247	113.927139	66	5197.113854	78.10275620095757
22.51592012	113.9356769	65	2725.031364	77.36497657410256
22.51578568	113.9420557	65.5	2845.024385	77.4025270011976
22.54220963	114.0196493	66.5	4165.013823	77.80372534558377
22.54458961	113.9986601	67.5	6296.054162	78.39277825122426
22.49308313	113.9358391	66	5263.516296	78.12925994656351
22.52488949	113.9191429	65.5	2337.87247	77.25676800531656
22.54808582	113.9453119	66.5	1400.428802	76.98623145299233
22.56470734	113.9820093	66	5576.716345	78.16746689408268
22.58193448	114.1563953	68	10657.44028	79.64138296746337
22.54293611	114.1314072	67	7351.643458	78.67652278035098
22.52394954	113.9434416	65.5	2046.802274	77.17281046963248
22.55101305	113.9567446	65.5	2570.505142	77.31915536482559
22.5829933	114.1471227	66	9826.714731	79.38046382861758
22.54927013	114.1317447	66.5	7381.149964	78.68354697601956
22.52596134	113.9353993	65.5	1608.461624	77.04807021997973
22.7563793	114.0421356	70	16354.58727	81.2740500494861
22.64144071	114.4227421	75	38711.69605	88.93376593963616
22.71166007	114.0728836	66.5	12170.29843	80.06576712914456
22.60649323	114.1241536	66	9374.565303	79.24405827933985
22.66229971	114.0729969	65	7345.95003	78.68174189902841
22.63539828	114.2263772	66.5	19737.35857	82.18879750153846
22.73802844	114.264097	67	27968.67207	84.50245647934247
22.62558348	114.1549664	69	12986.42998	80.27328792054182
22.65265496	114.0272292	66	4776.706543	77.94298753761556
22.78892197	113.8966327	66	21591.11945	72.22156339552569
22.70103564	114.2442921	67	24255.11167	83.45557610334156
22.63154051	114.1214928	67	9736.747057	79.35175415056926
22.6417148	114.195533	68.5	17396.35674	81.5273187673253
22.68940336	114.3454188	70	33330.8263	86.08221251886611
22.63010042	114.0638327	66.5	4177.910945	77.77278131515831
22.66391673	114.0717177	65.5	7412.450925	78.70200254711024
22.750664	114.378843	70	39105.82552	87.74568534971088
22.72272561	114.0738016	67	13355.11448	80.40200809436146
22.64138032	114.2299818	67	20394.04364	82.37050654958732
22.77640754	114.3095878	73	34180.86964	86.30093405638078
22.58706534	113.9057614	66	5969.4128	78.28108142535757
22.6040497	114.0586138	66	3043.697961	77.46871929113084
22.6376364	114.0679162	65.5	5006.790326	78.00810709615767
22.65788521	114.0747723	65.5	7079.841712	78.60275918092658
22.61781817	114.1572608	67.5	12752.51894	80.20277110667818
22.64144071	114.4227421	75	38711.69605	88.93376593963616
